DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
ALFONSO UGARTE,SIHUAS,ANCASH,9.519049644470215,10.204194068908691,9.867891947428385,0.27984954379048266,9.880431175231934,0.6851444
CASHAPAMPA,SIHUAS,ANCASH,5.054903507232666,5.68233060836792,5.368617057800293,0.31371355056762695,5.368617057800293,0.6274271
CHINGALPO,SIHUAS,ANCASH,3.8245608806610107,7.088014125823975,5.050542558942523,1.0390645419037514,5.121804237365723,3.2634532
HUAYLLABAMBA,SIHUAS,ANCASH,4.672826290130615,10.780892372131348,6.845224553888494,1.9121703480433891,6.488769054412842,6.108066
QUICHES,SIHUAS,ANCASH,8.003092765808105,14.63744831085205,10.816011047363281,2.6382766358009055,10.198756217956543,6.6343555
RAGASH,SIHUAS,ANCASH,3.545435667037964,6.091923236846924,4.561759676252093,0.874544353851464,4.451530933380127,2.5464876
SAN JUAN,SIHUAS,ANCASH,5.061685085296631,9.015545845031738,6.929656982421875,1.5231853132142636,7.636423110961914,3.9538608
SICSIBAMBA,SIHUAS,ANCASH,6.888791561126709,10.42052936553955,9.136123021443685,1.5945137409689987,10.099047660827637,3.5317378
HUANCAPON,CAJATAMBO,LIMA,8.196099281311035,12.786648750305176,11.150917053222656,1.6414057576775427,11.768677711486816,4.5905495
MANAS,CAJATAMBO,LIMA,5.82879638671875,15.334221839904785,11.63958969116211,2.934508671795286,12.826761245727539,9.505425
AMBAR,HUAURA,LIMA,1.5214018821716309,17.339181900024414,10.899525960286459,4.828653414920405,12.112176895141602,15.81778
CHECRAS,HUAURA,LIMA,2.6665894985198975,10.798202514648438,7.409827096121652,2.975116890529992,8.458047866821289,8.131613
PACCHO,HUAURA,LIMA,5.620619297027588,15.106759071350098,10.212672233581543,3.2417260626520967,10.888757705688477,9.486139
SANTA LEONOR,HUAURA,LIMA,1.7492340803146362,6.340044021606445,3.3575928427956323,1.8209596231908531,2.472069501876831,4.59081
SAYAN,HUAURA,LIMA,9.63261890411377,17.529788970947266,16.090477159288195,1.6451805528329815,16.874162673950195,7.89717
VEGUETA,HUAURA,LIMA,17.146942138671875,18.093677520751953,17.63939666748047,0.26801826132916956,17.644062042236328,0.9467354
OYON,OYON,LIMA,1.0010250806808472,5.365005016326904,2.1819979759954635,0.9874906936548318,1.8649845123291016,4.36398
PACHANGARA,OYON,LIMA,1.7883254289627075,9.448403358459473,5.533888922797309,2.2795129261160256,5.071473598480225,7.660078
PATIVILCA,BARRANCA,LIMA,17.460952758789062,18.042943954467773,17.713065011160715,0.201618718483704,17.650854110717773,0.5819912
CAJATAMBO,CAJATAMBO,LIMA,1.6874786615371704,11.850447654724121,5.412145614624023,2.934483836179643,4.361757278442383,10.162969
COPA,CAJATAMBO,LIMA,0.9765632152557373,7.721825122833252,3.5629199981689452,2.6004303487051614,2.34617280960083,6.745262
GORGOR,CAJATAMBO,LIMA,2.5015196800231934,8.393548011779785,4.676916122436523,1.9259639998941582,3.847566604614258,5.8920283
EL PORVENIR,TRUJILLO,LA LIBERTAD,18.540237426757812,19.132986068725586,18.836612701416016,0.2963743209854211,18.836612701416016,0.59274864
CAJAMARCA,CAJAMARCA,CAJAMARCA,5.085407733917236,8.707128524780273,6.003573735555013,1.108507825075659,5.477883338928223,3.6217208
ETEN PUERTO,CHICLAYO,LAMBAYEQUE,18.78035545349121,18.78035545349121,18.78035545349121,0.0,18.78035545349121,0.0
SAN ANDRES DE CUTERVO,CUTERVO,CAJAMARCA,10.491168022155762,12.918025016784668,11.52414576212565,1.0230987211266407,11.163243293762207,2.426857
SAN JUAN DE CUTERVO,CUTERVO,CAJAMARCA,16.162073135375977,18.007884979248047,17.084980010986328,0.9229059219365279,17.084980010986328,1.8458118
SAN LUIS DE LUCMA,CUTERVO,CAJAMARCA,10.830574989318848,12.055320739746094,11.442947387695312,0.6123728752138087,11.442947387695312,1.2247458
SANTO DOMINGO DE LA CAPILLA,CUTERVO,CAJAMARCA,12.049057006835938,14.318633079528809,13.024590810139975,0.9535302559138036,12.70608139038086,2.269576
SANTO TOMAS,CUTERVO,CAJAMARCA,11.664283752441406,17.35371208190918,14.366255623953682,1.9403821449887513,14.67269515991211,5.6894283
SOCOTA,CUTERVO,CAJAMARCA,9.220162391662598,12.29776668548584,10.871978759765625,1.008602599152234,11.082902908325195,3.0776043
CHUMUCH,CELENDIN,CAJAMARCA,7.490570068359375,17.43686294555664,11.809668404715401,3.4869745827436835,12.967842102050781,9.946293
CORTEGANA,CELENDIN,CAJAMARCA,8.577165603637695,17.86597442626953,12.808557298448351,3.266896884784845,11.202800750732422,9.288809
ANGUIA,CHOTA,CAJAMARCA,10.95122241973877,13.673332214355469,12.427866617838541,0.9313515595616692,12.662200927734375,2.7221098
CHIGUIRIP,CHOTA,CAJAMARCA,10.4795503616333,10.4795503616333,10.4795503616333,0.0,10.4795503616333,0.0
CHIMBAN,CHOTA,CAJAMARCA,14.31528091430664,17.61176109313965,15.921969604492187,1.068621859235136,15.687026977539062,3.2964802
COCHABAMBA,CHOTA,CAJAMARCA,12.398296356201172,13.778980255126953,12.918843587239584,0.6126788556609123,12.579253196716309,1.3806839
LAJAS,CHOTA,CAJAMARCA,10.006270408630371,11.757309913635254,11.115679931640624,0.6021971992656237,11.208807945251465,1.7510395
PION,CHOTA,CAJAMARCA,14.7451753616333,18.00762939453125,16.915557861328125,1.1333353448645842,17.23140525817871,3.262454
TOCMOCHE,CHOTA,CAJAMARCA,14.007975578308105,18.548742294311523,16.854724884033203,1.3384255031094592,17.369876861572266,4.5407667
CATILLUC,SAN MIGUEL,CAJAMARCA,5.354722499847412,8.272759437561035,6.8139157976422995,1.0678479131801621,6.654795169830322,2.918037
SANTA CRUZ,SANTA CRUZ,CAJAMARCA,12.653995513916016,14.026900291442871,13.253977457682291,0.5736713900326751,13.081036567687988,1.3729048
ANDABAMBA,SANTA CRUZ,CAJAMARCA,10.502618789672852,10.502618789672852,10.502618789672852,0.0,10.502618789672852,0.0
SAN IGNACIO,SAN IGNACIO,CAJAMARCA,15.43262004852295,19.340078353881836,17.74804922250601,1.2208986312733694,17.749670028686523,3.9074583
CHIRINOS,SAN IGNACIO,CAJAMARCA,13.881081581115723,20.299903869628906,17.541015625,2.0846479342464197,17.74976348876953,6.4188223
HUARANGO,SAN IGNACIO,CAJAMARCA,14.2864990234375,21.17310333251953,17.671451822916666,1.8209418914383817,17.667877197265625,6.8866043
LA COIPA,SAN IGNACIO,CAJAMARCA,14.207579612731934,18.59958839416504,16.13744978471236,1.1300955639388344,16.25211524963379,4.392009
NAMBALLE,SAN IGNACIO,CAJAMARCA,9.879655838012695,18.39128875732422,13.977345275878907,2.823426820992873,14.193048477172852,8.511633
SAN JOSE DE LOURDES,SAN IGNACIO,CAJAMARCA,13.175918579101562,19.31406593322754,16.45579993206522,1.5424206787923043,16.699813842773438,6.1381474
BELLAVISTA,JAEN,CAJAMARCA,16.696733474731445,21.4598331451416,20.07463547279095,1.011785125675878,20.373994827270508,4.7630997
SAN JOSE DEL ALTO,JAEN,CAJAMARCA,10.269524574279785,18.09639549255371,14.832490619860197,2.0334755179776165,15.204827308654785,7.826871
CHONTALI,JAEN,CAJAMARCA,7.985392093658447,15.395210266113281,11.291859218052455,2.4690057691840837,10.953656196594238,7.409818
SALLIQUE,JAEN,CAJAMARCA,8.466304779052734,15.88127613067627,12.621159871419271,2.347550747353147,12.233942031860352,7.4149714
JAEN,JAEN,CAJAMARCA,11.699381828308105,19.771228790283203,15.398780459449405,2.5765403738374664,15.299446105957031,8.071847
POMAHUACA,JAEN,CAJAMARCA,10.29452896118164,17.426837921142578,13.292994907924108,1.8716482849955607,12.82962417602539,7.132309
COLASAY,JAEN,CAJAMARCA,12.152104377746582,17.1695556640625,14.973490397135416,1.4471705082468975,15.358329772949219,5.0174513
HUABAL,JAEN,CAJAMARCA,14.572288513183594,17.3994197845459,15.781623840332031,1.1897611731242028,15.373164176940918,2.8271313
CHOROS,CUTERVO,CAJAMARCA,16.03664207458496,20.14226531982422,18.377661568777903,1.4033270164721359,18.886791229248047,4.1056232
TORIBIO CASANOVA,CUTERVO,CAJAMARCA,16.824277877807617,19.683006286621094,18.490161895751953,1.038120157017678,18.726682662963867,2.8587284
TUMBES,TUMBES,TUMBES,22.16937255859375,22.485254287719727,22.340656280517578,0.11561892530639357,22.35399627685547,0.31588173
CORRALES,TUMBES,TUMBES,22.53544807434082,22.918188095092773,22.802940368652344,0.1558819720787621,22.879064559936523,0.38274002
LA CRUZ,TUMBES,TUMBES,22.502431869506836,22.750879287719727,22.620351155598957,0.10181926178330919,22.607744216918945,0.24844742
PAMPAS DE HOSPITAL,TUMBES,TUMBES,19.876102447509766,22.761667251586914,21.12926715353261,0.876255523498857,21.148332595825195,2.8855648
SAN JACINTO,TUMBES,TUMBES,18.090879440307617,22.982765197753906,21.327762001439144,1.443843891316037,21.79561424255371,4.8918858
SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,21.649160385131836,22.180763244628906,21.928001403808594,0.18316002090951167,21.8970890045166,0.53160286
ZORRITOS,CONTRALMIRANTE VILLAR,TUMBES,21.874643325805664,22.482881546020508,22.24887639825994,0.1589623365027715,22.28547477722168,0.6082382
CASITAS,CONTRALMIRANTE VILLAR,TUMBES,18.646804809570312,22.26702308654785,21.249129231770834,0.9270331356209814,21.43099021911621,3.6202183
CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,TUMBES,21.587839126586914,22.335710525512695,22.025758442125824,0.19120852845978317,22.021995544433594,0.7478714
ZARUMILLA,ZARUMILLA,TUMBES,22.83104705810547,22.936967849731445,22.89032440185547,0.03558942546648138,22.89057731628418,0.10592079
AGUAS VERDES,ZARUMILLA,TUMBES,22.834535598754883,22.834535598754883,22.834535598754883,0.0,22.834535598754883,0.0
MATAPALO,ZARUMILLA,TUMBES,19.956510543823242,22.45783042907715,21.1260986328125,0.7565967666179229,21.119312286376953,2.50132
PAPAYAL,ZARUMILLA,TUMBES,22.046598434448242,22.627891540527344,22.371595110212052,0.2127300888200026,22.411344528198242,0.5812931
CELENDIN,CELENDIN,CAJAMARCA,9.646247863769531,18.762311935424805,13.649843488420759,2.7650026306580133,13.761474609375,9.116064
HUASMIN,CELENDIN,CAJAMARCA,5.000932693481445,12.126402854919434,7.338541471041166,1.927758308297536,6.745061874389648,7.12547
CUTERVO,CUTERVO,CAJAMARCA,10.18750286102295,15.11862564086914,12.023291015625,1.5454797330843097,11.412421226501465,4.931123
QUEROCOTILLO,CUTERVO,CAJAMARCA,6.736021518707275,18.28814125061035,12.329963684082031,3.2763321996539334,12.651111602783203,11.55212
SANTA CRUZ,CUTERVO,CAJAMARCA,14.713882446289062,17.204309463500977,15.934919357299805,0.9568516679811758,15.910743713378906,2.490427
BAMBAMARCA,HUALGAYOC,CAJAMARCA,6.343379974365234,10.707042694091797,9.157097952706474,1.1751438469439002,9.445972442626953,4.3636627
HUALGAYOC,HUALGAYOC,CAJAMARCA,5.263377666473389,8.551931381225586,6.722649710518973,1.0075433278029082,6.512854099273682,3.2885537
MIGUEL IGLESIAS,CELENDIN,CAJAMARCA,6.143021106719971,14.70266342163086,9.062934875488281,2.5986261536956423,8.14273738861084,8.559643
LA LIBERTAD DE PALLAN,CELENDIN,CAJAMARCA,7.5151495933532715,11.430057525634766,9.260340690612793,1.4067827672954178,9.048077583312988,3.914908
CHOTA,CHOTA,CAJAMARCA,7.4024834632873535,11.694256782531738,9.836427168412643,1.3020856591612398,9.959787368774414,4.2917733
CHADIN,CHOTA,CAJAMARCA,12.216097831726074,12.58367919921875,12.39988899230957,0.18379068374695645,12.39988899230957,0.36758137
CHOROPAMPA,CHOTA,CAJAMARCA,11.432476043701172,18.10932731628418,14.182795206705729,2.348005069096509,13.638797760009766,6.6768513
CONCHAN,CHOTA,CAJAMARCA,8.537023544311523,11.700236320495605,10.475769805908204,1.0671627622951796,10.824557304382324,3.1632128
HUAMBOS,CHOTA,CAJAMARCA,9.416031837463379,14.023185729980469,12.096773783365885,1.4566654350598187,12.54704761505127,4.607154
LLAMA,CHOTA,CAJAMARCA,9.178080558776855,19.025917053222656,15.042309352329799,2.856170046807077,14.89387321472168,9.8478365
MIRACOSTA,CHOTA,CAJAMARCA,7.152834415435791,17.495779037475586,12.543731689453125,3.175387598521416,13.361045837402344,10.342945
PACCHA,CHOTA,CAJAMARCA,7.985880374908447,11.615187644958496,10.354793548583984,1.6762217936474422,11.463313102722168,3.6293073
QUEROCOTO,CHOTA,CAJAMARCA,7.647869110107422,11.855006217956543,9.783327102661133,1.4464113282836566,10.260059356689453,4.207137
SAN JUAN DE LICUPIS,CHOTA,CAJAMARCA,6.733508586883545,18.70039176940918,13.670930862426758,4.200283261874072,15.207082748413086,11.966883
TACABAMBA,CHOTA,CAJAMARCA,8.399937629699707,13.485782623291016,10.788674490792411,1.4141793493784227,10.61672592163086,5.085845
CHALAMARCA,CHOTA,CAJAMARCA,7.034303188323975,10.811190605163574,9.137870025634765,1.3132274558149062,8.844931602478027,3.7768874
TONGOD,SAN MIGUEL,CAJAMARCA,6.03874397277832,9.93823528289795,8.018316650390625,1.3705277718390263,8.283846855163574,3.8994913
CATACHE,SANTA CRUZ,CAJAMARCA,9.645720481872559,18.148164749145508,13.489363776312935,2.722209874778037,13.037891387939453,8.502444
CHANCAYBAÑOS,SANTA CRUZ,CAJAMARCA,12.173949241638184,14.093899726867676,13.291677856445313,0.7203575293991203,13.589856147766113,1.9199505
LA ESPERANZA,SANTA CRUZ,CAJAMARCA,12.741826057434082,12.741826057434082,12.741826057434082,0.0,12.741826057434082,0.0
NINABAMBA,SANTA CRUZ,CAJAMARCA,9.649353981018066,9.649353981018066,9.649353981018066,0.0,9.649353981018066,0.0
PULAN,SANTA CRUZ,CAJAMARCA,8.158852577209473,11.638131141662598,9.886512756347656,1.1646286309079108,9.979159355163574,3.4792786
SAUCEPAMPA,SANTA CRUZ,CAJAMARCA,11.555126190185547,11.555126190185547,11.555126190185547,0.0,11.555126190185547,0.0
LURIGANCHO,LIMA,LIMA,14.51685619354248,16.97279930114746,15.523993355887276,0.745583721314284,15.458065032958984,2.455943
JESUS MARIA,LIMA,LIMA,,,,,,--
LIMA,LIMA,LIMA,,,,,,--
LINCE,LIMA,LIMA,,,,,,--
MIRAFLORES,LIMA,LIMA,18.824676513671875,18.824676513671875,18.824676513671875,0.0,18.824676513671875,0.0
MAGDALENA DEL MAR,LIMA,LIMA,,,,,,--
PUEBLO LIBRE,LIMA,LIMA,18.49770164489746,18.49770164489746,18.49770164489746,0.0,18.49770164489746,0.0
SAN BORJA,LIMA,LIMA,,,,,,--
SAN LUIS,LIMA,LIMA,18.42902183532715,18.42902183532715,18.42902183532715,0.0,18.42902183532715,0.0
SAN MIGUEL,LIMA,LIMA,18.700286865234375,18.700286865234375,18.700286865234375,0.0,18.700286865234375,0.0
SANTA ANITA,LIMA,LIMA,,,,,,--
SURQUILLO,LIMA,LIMA,,,,,,--
BREÑA,LIMA,LIMA,,,,,,--
RIMAC,LIMA,LIMA,,,,,,--
INDEPENDENCIA,LIMA,LIMA,18.28061866760254,18.28061866760254,18.28061866760254,0.0,18.28061866760254,0.0
SAN JUAN DE LURIGANCHO,LIMA,LIMA,16.02678680419922,17.822134017944336,16.899334716796876,0.6246162190452217,16.7666015625,1.7953472
SANTA ROSA,LIMA,LIMA,,,,,,--
SAN ISIDRO,LIMA,LIMA,,,,,,--
LA VICTORIA,LIMA,LIMA,,,,,,--
BARRANCO,LIMA,LIMA,,,,,,--
ANDRES AVELINO CACERES DORREGARAY,HUAMANGA,AYACUCHO,,,,,,--
MOROCOCHA,YAULI,JUNIN,-0.9398665428161621,0.6550464630126953,-0.171266065703498,0.515037036379589,-0.33220699429512024,1.594913
MI PERU,CALLAO,CALLAO,,,,,,--
CHUQUIBAMBA,CHACHAPOYAS,AMAZONAS,6.074447154998779,17.102720260620117,11.403326851981026,4.293055200273248,11.07901382446289,11.028273
HUANUCO,HUANUCO,HUANUCO,11.708351135253906,13.392498016357422,12.474081675211588,0.695975214637204,12.321396827697754,1.6841469
AMARILIS,HUANUCO,HUANUCO,10.482352256774902,15.080761909484863,13.315448760986328,1.7919530431646071,13.849340438842773,4.5984097
YARUMAYO,HUANUCO,HUANUCO,5.593042373657227,5.593042373657227,5.593042373657227,0.0,5.593042373657227,0.0
PILLCO MARCA,HUANUCO,HUANUCO,7.591658115386963,13.735442161560059,11.052586873372396,2.567822646500283,11.830660820007324,6.143784
CHURUBAMBA,HUANUCO,HUANUCO,5.202433109283447,12.743592262268066,7.966878255208333,2.1462696408228066,7.587802886962891,7.541159
QUISQUI (KICHKI),HUANUCO,HUANUCO,4.392846584320068,7.507749080657959,6.0050201416015625,1.0681139879612316,5.813730716705322,3.1149025
SAN PEDRO DE CHAULAN,HUANUCO,HUANUCO,3.9557418823242188,7.868534088134766,5.751236438751221,1.2305357964255104,5.6626691818237305,3.9127922
YACUS,HUANUCO,HUANUCO,4.744887828826904,5.149354934692383,4.947121620178223,0.20223355293287978,4.947121620178223,0.4044671
CHUQUIS,DOS DE MAYO,HUANUCO,3.6653690338134766,7.127845764160156,5.353691101074219,1.1945668414522526,5.353700637817383,3.4624767
PACHAS,DOS DE MAYO,HUANUCO,3.5674540996551514,5.709383010864258,4.432588577270508,0.779577519214265,4.129353046417236,2.141929
RIPAN,DOS DE MAYO,HUANUCO,4.075830459594727,5.441577911376953,4.732036272684733,0.5588381150398348,4.6787004470825195,1.3657475
SHUNQUI,DOS DE MAYO,HUANUCO,4.614889621734619,5.470230579376221,5.04256010055542,0.4276704788208008,5.04256010055542,0.85534096
PANAO,PACHITEA,HUANUCO,3.0759265422821045,14.816741943359375,7.345173783735795,2.6123388362892905,6.2822394371032715,11.740815
CAHUAC,YAROWILCA,HUANUCO,,,,,,--
CHACABAMBA,YAROWILCA,HUANUCO,,,,,,--
APARICIO POMARES,YAROWILCA,HUANUCO,3.702988862991333,6.834321975708008,5.046667098999023,1.1055566537529733,5.1142048835754395,3.131333
JACAS CHICO,YAROWILCA,HUANUCO,5.077747344970703,5.077747344970703,5.077747344970703,0.0,5.077747344970703,0.0
PAMPAMARCA,YAROWILCA,HUANUCO,5.018396377563477,6.722963809967041,5.87067985534668,0.8522837162018155,5.87067985534668,1.7045674
CHORAS,YAROWILCA,HUANUCO,5.485987186431885,6.053655624389648,5.7698211669921875,0.283834218978982,5.7698211669921875,0.56766844
QUEROPALCA,LAURICOCHA,HUANUCO,1.748392105102539,3.163783073425293,2.3815587361653647,0.47086563018090616,2.3559913635253906,1.415391
SAN FRANCISCO DE ASIS,LAURICOCHA,HUANUCO,5.967041492462158,6.151061534881592,6.034018198649089,0.0830495618535612,5.983951568603516,0.18402004
SAN MIGUEL DE CAURI,LAURICOCHA,HUANUCO,1.886120319366455,4.9272918701171875,3.4139600900503306,0.8080465245255035,3.437066078186035,3.0411716
CHINCHAO,HUANUCO,HUANUCO,6.8717360496521,16.93795394897461,11.52257568359375,2.9227917930525185,11.347994804382324,10.066217
YANAS,DOS DE MAYO,HUANUCO,5.558591842651367,5.558591842651367,5.558591842651367,0.0,5.558591842651367,0.0
MARGOS,HUANUCO,HUANUCO,4.433846950531006,5.706850051879883,4.933294023786273,0.49654717829933653,4.6247334480285645,1.2730031
CHAGLLA,PACHITEA,HUANUCO,6.753651142120361,17.607900619506836,12.947429456208882,2.9851685014817897,13.077547073364258,10.85425
SANTA MARIA DEL VALLE,HUANUCO,HUANUCO,3.9503180980682373,14.711344718933105,7.248261451721191,3.056601030202184,6.049164295196533,10.761026
QUIVILLA,DOS DE MAYO,HUANUCO,7.113803863525391,7.113803863525391,7.113803863525391,0.0,7.113803863525391,0.0
COLPAS,AMBO,HUANUCO,3.7105815410614014,5.048524379730225,4.2980702718098955,0.5449563811807894,4.107509613037109,1.3379428
CONCHAMARCA,AMBO,HUANUCO,10.061434745788574,14.298819541931152,11.79202651977539,1.8148875523252213,11.015823364257812,4.237385
HUACAR,AMBO,HUANUCO,6.061378479003906,9.800455093383789,7.989164079938616,1.5932874513748312,7.848443508148193,3.7390766
SAN FRANCISCO,AMBO,HUANUCO,5.800502777099609,9.813228607177734,8.008293151855469,1.5157275086067503,8.353803634643555,4.012726
TOMAY KICHWA,AMBO,HUANUCO,10.239660263061523,13.17432689666748,11.706993103027344,1.467333316803056,11.706993103027344,2.9346666
LA UNION,DOS DE MAYO,HUANUCO,3.7580130100250244,5.856409072875977,5.078718185424805,0.7352707273083309,5.382765769958496,2.098396
SILLAPATA,DOS DE MAYO,HUANUCO,5.26279878616333,6.2339396476745605,5.748369216918945,0.48557043075561523,5.748369216918945,0.97114086
MOLINO,PACHITEA,HUANUCO,5.755119323730469,9.571263313293457,7.49691104888916,1.1196524933380954,7.221104145050049,3.816144
UMARI,PACHITEA,HUANUCO,8.707968711853027,12.89738941192627,11.538402557373047,1.4208339846207383,11.934459686279297,4.1894207
CHAVINILLO,YAROWILCA,HUANUCO,4.038437366485596,6.33988618850708,5.202980041503906,0.8619539113924941,5.322808742523193,2.3014488
OBAS,YAROWILCA,HUANUCO,4.551303863525391,5.953851222991943,5.1577800750732425,0.5560910201705543,4.951371669769287,1.4025474
JESUS,LAURICOCHA,HUANUCO,0.26824337244033813,5.338886737823486,2.8774098714192706,1.625511348701253,2.807032346725464,5.0706434
BAÑOS,LAURICOCHA,HUANUCO,2.5283594131469727,3.752103805541992,3.1091670989990234,0.4197110803872734,3.0543956756591797,1.2237444
JIVIA,LAURICOCHA,HUANUCO,5.101015567779541,5.1941657066345215,5.147590637207031,0.046575069427490234,5.147590637207031,0.09315014
RONDOS,LAURICOCHA,HUANUCO,3.3552262783050537,5.112485885620117,4.3791384015764505,0.6874887496042906,4.826303958892822,1.7572596
MIRAFLORES,HUAMALIES,HUANUCO,3.911116600036621,6.332883358001709,4.894100189208984,0.9433929121781549,4.666201114654541,2.4217668
MONZON,HUAMALIES,HUANUCO,5.007458209991455,19.176349639892578,12.684915293817935,3.975620027167117,13.1356840133667,14.168892
PUNCHAO,HUAMALIES,HUANUCO,4.304361820220947,4.304361820220947,4.304361820220947,0.0,4.304361820220947,0.0
PUÑOS,HUAMALIES,HUANUCO,4.294738292694092,5.619553089141846,4.817599296569824,0.5757332424821004,4.538506507873535,1.3248148
PUERTO INCA,PUERTO INCA,HUANUCO,16.05077362060547,22.56388282775879,21.793824807191505,1.3076122823663334,22.31964874267578,6.513109
CODO DEL POZUZO,PUERTO INCA,HUANUCO,8.903979301452637,22.604116439819336,18.932154004818926,3.4302189255341466,20.764925003051758,13.700137
TANTAMAYO,HUAMALIES,HUANUCO,4.813255786895752,7.568359851837158,6.077231407165527,0.9306871413276956,6.028497695922852,2.755104
MARIANO DAMASO BERAUN,LEONCIO PRADO,HUANUCO,10.215354919433594,19.288667678833008,16.884605994591347,1.8566283649449598,17.37714385986328,9.073313
HUACAYBAMBA,HUACAYBAMBA,HUANUCO,5.475273609161377,12.296662330627441,7.452754301183364,1.7235190276492942,6.6777520179748535,6.8213887
CANCHABAMBA,HUACAYBAMBA,HUANUCO,5.408267974853516,12.786797523498535,8.381410871233259,2.8388361475264943,7.109798431396484,7.3785295
COCHABAMBA,HUACAYBAMBA,HUANUCO,5.352203369140625,14.205636024475098,10.393101778897373,2.836705060455977,11.244466781616211,8.853433
PINRA,HUACAYBAMBA,HUANUCO,4.864198207855225,12.444369316101074,7.960236443413629,2.598184587189923,7.228544235229492,7.580171
JOSE CRESPO Y CASTILLO,LEONCIO PRADO,HUANUCO,12.413223266601562,20.129425048828125,17.275272075946514,2.336659976562788,17.390113830566406,7.716202
CHOLON,MARAÑON,HUANUCO,5.037360668182373,20.462493896484375,11.106510471653294,4.4788457373505475,9.627824783325195,15.425133
HONORIA,PUERTO INCA,HUANUCO,22.01592445373535,22.62349510192871,22.34241943359375,0.1868117540003451,22.36154556274414,0.60757065
ULCUMAYO,JUNIN,JUNIN,1.3629316091537476,15.03136920928955,6.182794424203726,3.7346149190747036,5.147869110107422,13.668438
YUYAPICHIS,PUERTO INCA,HUANUCO,19.39985466003418,22.48656463623047,22.035903033088236,0.4801424412658458,22.130970001220703,3.08671
CONTAMANA,UCAYALI,LORETO,14.655349731445312,22.538833618164062,21.431627247431507,1.6855124511170483,22.128355026245117,7.883484
INAHUAYA,UCAYALI,LORETO,21.781326293945312,22.54999351501465,22.208446301912005,0.19637237226983312,22.26103401184082,0.7686672
PADRE MARQUEZ,UCAYALI,LORETO,21.965970993041992,22.587862014770508,22.34383962124209,0.13692734510150437,22.36600685119629,0.621891
PAMPA HERMOSA,UCAYALI,LORETO,17.453134536743164,22.51203727722168,20.76215076838992,1.2753425487841352,20.9191837310791,5.0589027
CASPISAPA,PICOTA,SAN MARTIN,21.740394592285156,22.02692222595215,21.88365936279297,0.14326381683667028,21.88365936279297,0.28652763
ALTO BIAVO,BELLAVISTA,SAN MARTIN,15.626734733581543,21.49057960510254,19.047038169362438,1.343061975003046,19.130104064941406,5.863845
COTABAMBAS,COTABAMBAS,APURIMAC,-0.14874710142612457,11.287346839904785,6.370488947088068,3.771667794532116,6.456556797027588,11.436094
URANMARCA,CHINCHEROS,APURIMAC,4.7671990394592285,10.653724670410156,7.601595306396485,2.4136852086720246,7.417906284332275,5.8865256
PACUCHA,ANDAHUAYLAS,APURIMAC,4.8510894775390625,7.433104038238525,6.518350601196289,0.9921691185864135,6.989532947540283,2.5820146
SANTA MARIA DE CHICMO,ANDAHUAYLAS,APURIMAC,2.428805112838745,8.501422882080078,4.441238721211751,2.006827918867764,3.9746665954589844,6.0726175
COCHARCAS,CHINCHEROS,APURIMAC,6.656286239624023,10.800955772399902,8.587462425231934,1.8451065944552163,8.446303367614746,4.1446695
TAMBURCO,ABANCAY,APURIMAC,0.8226268291473389,2.353375196456909,1.588001012802124,0.7653741836547852,1.588001012802124,1.5307484
ABANCAY,ABANCAY,APURIMAC,6.063457012176514,13.579181671142578,9.064691331651476,2.7072194250935078,8.220612525939941,7.5157247
CAPACMARCA,CHUMBIVILCAS,CUSCO,0.7765418887138367,9.130234718322754,5.540976047515869,2.6321210761162575,5.8269267082214355,8.353693
CHAMACA,CHUMBIVILCAS,CUSCO,0.5107254385948181,4.044642925262451,2.273198445638021,1.002273052425344,2.325901508331299,3.5339174
CCAPI,PARURO,CUSCO,3.1846840381622314,10.624404907226562,6.616262435913086,2.904723065613819,7.058333396911621,7.439721
HUANOQUITE,PARURO,CUSCO,0.8609544634819031,11.381192207336426,5.0362102801983175,3.253653481366459,3.8088557720184326,10.520238
OMACHA,PARURO,CUSCO,0.1815623790025711,5.120233535766602,2.095172882080078,1.5175148345890916,1.8979902267456055,4.938671
COLQUEMARCA,CHUMBIVILCAS,CUSCO,0.6464075446128845,6.655679702758789,4.0154844011579245,1.8564068202227508,4.3704094886779785,6.009272
LIVITACA,CHUMBIVILCAS,CUSCO,-0.10785048454999924,4.3706889152526855,1.8990408325195312,1.2016268010292526,1.618120551109314,4.4785395
LLUSCO,CHUMBIVILCAS,CUSCO,-1.0160037279129028,4.732686519622803,1.5226808027787642,1.8837129280497544,1.0721548795700073,5.74869
QUIÑOTA,CHUMBIVILCAS,CUSCO,1.0114275217056274,3.956204414367676,2.775560140609741,1.0677388960213856,2.9778308868408203,2.944777
KUNTURKANKI,CANAS,CUSCO,-1.0285568237304688,0.8747636675834656,0.003195753464331994,0.5162934649970102,0.12464042752981186,1.9033206
LANGUI,CANAS,CUSCO,-0.14697504043579102,2.8795604705810547,0.7956551710764567,0.985127016653914,0.4327640235424042,3.0265355
LAYO,CANAS,CUSCO,-1.6227866411209106,5.696220874786377,0.0008282320840018136,1.8314120737688493,-0.5058739185333252,7.3190074
